instance,solver,result,PAR2_time
sat2018/ae_rphp035_05.cnf,kissat_sat,unsat,2374.58
sat2018/ae_rphp045_05.cnf,kissat_sat,unknown,10000
sat2018/ae_rphp055_04.cnf,kissat_sat,unsat,430.23
sat2018/ae_rphp056_05.cnf,kissat_sat,unknown,10000
sat2018/ae_rphp062_05.cnf,kissat_sat,unknown,10000
sat2018/ae_rphp075_04.cnf,kissat_sat,unsat,2933.25
sat2018/ae_rphp095_04.cnf,kissat_sat,unknown,10000
sat2018/apn-sbox5-cut3-symmbreak.cnf,kissat_sat,unknown,10000
sat2018/apn-sbox5-cut4-symmbreak.cnf,kissat_sat,unknown,10000
sat2018/apn-sbox5-cut5-symmbreak.cnf,kissat_sat,unknown,10000
sat2018/apn-sbox6-cut3-helpbox23.cnf,kissat_sat,unknown,10000
sat2018/apn-sbox6-cut3-helpbox26.cnf,kissat_sat,unknown,10000
sat2018/apn-sbox6-cut3-helpbox28.cnf,kissat_sat,sat,1917.92
sat2018/apn-sbox6-cut3-helpbox29.cnf,kissat_sat,sat,1051.41
sat2018/apn-sbox6-cut3-helpbox30.cnf,kissat_sat,sat,1014.19
sat2018/apn-sbox6-cut3-helpbox31.cnf,kissat_sat,sat,536.09
sat2018/apn-sbox6-cut4-helpbox23.cnf,kissat_sat,unknown,10000
sat2018/apn-sbox6-cut4-helpbox26.cnf,kissat_sat,unknown,10000
sat2018/apn-sbox6-cut4-helpbox28.cnf,kissat_sat,sat,2553.31
sat2018/apn-sbox6-cut4-helpbox29.cnf,kissat_sat,sat,836.34
sat2018/apn-sbox6-cut4-helpbox30.cnf,kissat_sat,sat,666.75
sat2018/apn-sbox6-cut4-helpbox31.cnf,kissat_sat,sat,921.37
sat2018/apn-sbox6-cut5-helpbox23.cnf,kissat_sat,unknown,10000
sat2018/apn-sbox6-cut5-helpbox26.cnf,kissat_sat,sat,3414.52
sat2018/apn-sbox6-cut5-helpbox28.cnf,kissat_sat,sat,2605.51
sat2018/apn-sbox6-cut5-helpbox29.cnf,kissat_sat,sat,1115.41
sat2018/apn-sbox6-cut5-helpbox30.cnf,kissat_sat,sat,748.31
sat2018/assoc2.c.cnf,kissat_sat,unknown,10000
sat2018/assoc_mult_err_3.c.cnf,kissat_sat,unsat,27.3
sat2018/avg_true-unreach-call.i.cnf,kissat_sat,unsat,143.08
sat2018/ax-d-4-7-5.cnf,kissat_sat,sat,54.39
sat2018/bibd-16-80-15-3-2_glb.cnf,kissat_sat,sat,3.21
sat2018/bibd-19-57-9-3-1_glb.cnf,kissat_sat,sat,0.8
sat2018/bibd-8-70-35-4-15_glb.cnf,kissat_sat,sat,2.7
sat2018/bx-d-4-7-6.cnf,kissat_sat,unknown,10000
sat2018/bx-d-4-7-8.cnf,kissat_sat,sat,16.68
sat2018/by-X-2-7-100.cnf,kissat_sat,unsat,1744.37
sat2018/by-alt-5-7.cnf,kissat_sat,sat,65.71
sat2018/bz-X-4-7-6.cnf,kissat_sat,sat,1696.86
sat2018/cannonball-opt-y.rules.4-10.cnf,kissat_sat,unknown,10000
sat2018/cms-scheel-md4-families-r24-c4-p4-9-13-18.cnf,kissat_sat,sat,485.69
sat2018/cms-scheel-md4-families-r24-c4-p6-13-17-19.cnf,kissat_sat,sat,91.79
sat2018/cms-scheel-md4-families-r24-c5-p0-5-11-13-18.cnf,kissat_sat,sat,663.94
sat2018/cms-scheel-md4-families-r24-c5-p0-7-10-15-19.cnf,kissat_sat,sat,2.02
sat2018/cms-scheel-md4-families-r24-c5-p1-5-10-12-18.cnf,kissat_sat,unsat,2.42
sat2018/cms-scheel-md4-families-r24-c5-p1-8-13-18-19.cnf,kissat_sat,sat,21.04
sat2018/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf,kissat_sat,unsat,1.68
sat2018/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf,kissat_sat,sat,238.16
sat2018/cms-scheel-md4-families-r24-c6-p0-5-10-11-17-18.cnf,kissat_sat,unsat,1.51
sat2018/cms-scheel-md4-families-r24-c6-p1-9-13-16-18-19.cnf,kissat_sat,sat,39.51
sat2018/cms-scheel-md4-families-r24-c6-p2-4-9-16-17-19.cnf,kissat_sat,unsat,1.36
sat2018/cms-scheel-md4-families-r24-c8-p2-3-4-5-7-12-16-19.cnf,kissat_sat,sat,4.15
sat2018/cms-scheel-md5-families-r24-c11-p1-4-6-9-10-11-13-15-17-18-19.cnf,kissat_sat,sat,16.79
sat2018/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf,kissat_sat,sat,46.49
sat2018/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf,kissat_sat,sat,291.57
sat2018/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf,kissat_sat,unsat,8.28
sat2018/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf,kissat_sat,sat,541.42
sat2018/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf,kissat_sat,unsat,2.89
sat2018/cms-scheel-md5-families-r24-c7-p1-5-6-12-16-18-19.cnf,kissat_sat,sat,54.69
sat2018/cms-scheel-md5-families-r24-c8-p0-3-5-6-14-16-18-19.cnf,kissat_sat,sat,85.09
sat2018/commutativity.c.cnf,kissat_sat,unknown,10000
sat2018/commutativity3.c.cnf,kissat_sat,unknown,10000
sat2018/course0.12_2018_3_1.cnf,kissat_sat,sat,222.21
sat2018/course0.12_2018_3_3.cnf,kissat_sat,sat,4092.42
sat2018/course0.12_2018_3_5.cnf,kissat_sat,unknown,10000
sat2018/course0.16_2018_3_5.cnf,kissat_sat,sat,495.19
sat2018/course0.2_2018_3.cnf,kissat_sat,sat,468.78
sat2018/course0.2_2018_3_5.cnf,kissat_sat,sat,72.83
sat2018/course_flat_0.12_2018_3.cnf,kissat_sat,unknown,10000
sat2018/course_flat_0.12_2018_3_1.cnf,kissat_sat,sat,128.57
sat2018/course_flat_0.12_2018_3_3.cnf,kissat_sat,sat,4441.69
sat2018/course_flat_0.12_2018_3_5.cnf,kissat_sat,unknown,10000
sat2018/course_flat_0.16_2018_3.cnf,kissat_sat,sat,3828.79
sat2018/course_flat_0.2_2018_3.cnf,kissat_sat,sat,59.25
sat2018/courses0.12_2017_9.cnf,kissat_sat,unknown,10000
sat2018/courses0.2_2017_9.cnf,kissat_sat,sat,595.95
sat2018/courses_flat_0.12_2017_9.cnf,kissat_sat,unknown,10000
sat2018/courses_flat_0.16_2017_9.cnf,kissat_sat,sat,209.25
sat2018/cz-3-7-7.cnf,kissat_sat,unsat,1301.39
sat2018/cz-alt-3-7.cnf,kissat_sat,unsat,3135.86
sat2018/cz-d-4-7-5.cnf,kissat_sat,sat,666.24
sat2018/dist10.c.cnf,kissat_sat,unsat,81.29
sat2018/dist4.c.cnf,kissat_sat,unsat,75.17
sat2018/dist5.c.cnf,kissat_sat,unsat,80.29
sat2018/dist6.c.cnf,kissat_sat,unsat,77.98
sat2018/dist7.c.cnf,kissat_sat,unsat,78.97
sat2018/dist8.c.cnf,kissat_sat,unsat,74.91
sat2018/dist9.c.cnf,kissat_sat,unsat,80.24
sat2018/e_rphp035_05.cnf,kissat_sat,unsat,2587.67
sat2018/e_rphp055_04.cnf,kissat_sat,unsat,423.37
sat2018/e_rphp056_05.cnf,kissat_sat,unknown,10000
sat2018/e_rphp065_04.cnf,kissat_sat,unsat,926.45
sat2018/e_rphp065_05.cnf,kissat_sat,unknown,10000
sat2018/e_rphp096_04.cnf,kissat_sat,unknown,10000
sat2018/ecarev-110-1031-23-40-1.cnf,kissat_sat,sat,328.11
sat2018/ecarev-110-1031-23-40-2.cnf,kissat_sat,sat,199.3
sat2018/ecarev-110-1031-23-40-3.cnf,kissat_sat,unsat,44.66
sat2018/ecarev-110-1031-23-40-5.cnf,kissat_sat,sat,324.21
sat2018/ecarev-110-1031-23-40-6.cnf,kissat_sat,sat,666.22
sat2018/ecarev-110-1031-23-40-7.cnf,kissat_sat,sat,259.71
sat2018/ecarev-110-1031-23-40-8.cnf,kissat_sat,sat,345.86
sat2018/ecarev-110-4099-22-30-2.cnf,kissat_sat,sat,301.0
sat2018/ecarev-110-4099-22-30-4.cnf,kissat_sat,sat,360.8
sat2018/ecarev-110-4099-22-30-5.cnf,kissat_sat,sat,369.71
sat2018/ecarev-110-4099-22-30-7.cnf,kissat_sat,sat,258.39
sat2018/ex009_10.cnf,kissat_sat,sat,189.99
sat2018/ex015_14.cnf,kissat_sat,unsat,1761.21
sat2018/ex025_19.cnf,kissat_sat,unknown,10000
sat2018/ex039_33.cnf,kissat_sat,sat,8.19
sat2018/ex045_7.cnf,kissat_sat,sat,773.16
sat2018/ex051_9.cnf,kissat_sat,unknown,10000
sat2018/ex065_24.cnf,kissat_sat,unknown,10000
sat2018/ex065_25.cnf,kissat_sat,sat,1954.21
sat2018/ex067_10.cnf,kissat_sat,sat,189.04
sat2018/ex095_8.cnf,kissat_sat,unsat,4202.33
sat2018/ex145_10.cnf,kissat_sat,unknown,10000
sat2018/ex145_11.cnf,kissat_sat,unknown,10000
sat2018/ex157_10.cnf,kissat_sat,sat,29.32
sat2018/ex175_17.cnf,kissat_sat,sat,427.8
sat2018/ex175_18.cnf,kissat_sat,sat,215.41
sat2018/ex175_20.cnf,kissat_sat,sat,233.64
sat2018/ex177_12.cnf,kissat_sat,unknown,10000
sat2018/ex177_13.cnf,kissat_sat,unknown,10000
sat2018/ex179_11.cnf,kissat_sat,sat,525.23
sat2018/ex187_10.cnf,kissat_sat,sat,77.28
sat2018/exam0.04_2018_3.cnf,kissat_sat,sat,148.19
sat2018/exam_flat_0.04_2018_3.cnf,kissat_sat,sat,893.84
sat2018/exams0.04_2017_9.cnf,kissat_sat,sat,783.22
sat2018/exams_flat_0.04_2017_9.cnf,kissat_sat,sat,4778.06
sat2018/factoring29986577x29986577.cnf,kissat_sat,sat,126.98
sat2018/factoring39916801x54018521.cnf,kissat_sat,sat,407.77
sat2018/factoring54018521x562448657.cnf,kissat_sat,unknown,10000
sat2018/factoring87654321x12345678.cnf,kissat_sat,sat,583.73
sat2018/factoring94418953x321534781.cnf,kissat_sat,sat,9.12
sat2018/filter1_true-unreach-call.c.cnf,kissat_sat,unsat,225.8
sat2018/filter_iir_true-unreach-call.c.cnf,kissat_sat,unsat,642.66
sat2018/frb35-17-5-mgd_ext.cnf,kissat_sat,sat,91.9
sat2018/frb35-17-5_ext.cnf,kissat_sat,sat,25.15
sat2018/full-ax-xa.rules.7-7.cnf,kissat_sat,sat,478.59
sat2018/full-by-za.rules.5-7.cnf,kissat_sat,sat,453.11
sat2018/full-cy-caa.rules.7-7.cnf,kissat_sat,sat,151.54
sat2018/gto_p50c291.cnf,kissat_sat,unknown,10000
sat2018/gto_p50c307.cnf,kissat_sat,unknown,10000
sat2018/gto_p50c311.cnf,kissat_sat,unknown,10000
sat2018/gto_p50c312.cnf,kissat_sat,unknown,10000
sat2018/gto_p50c314.cnf,kissat_sat,unknown,10000
sat2018/gto_p50c314_1.cnf,kissat_sat,unknown,10000
sat2018/gto_p50c345.cnf,kissat_sat,unknown,10000
sat2018/gto_p50c345_1.cnf,kissat_sat,unknown,10000
sat2018/gto_p60c231.cnf,kissat_sat,unsat,46.39
sat2018/gto_p60c231_1.cnf,kissat_sat,unsat,93.25
sat2018/gto_p60c233.cnf,kissat_sat,unsat,90.19
sat2018/gto_p60c234.cnf,kissat_sat,unsat,264.17
sat2018/gto_p60c235.cnf,kissat_sat,unsat,377.87
sat2018/gto_p60c238.cnf,kissat_sat,unsat,435.22
sat2018/gto_p60c239.cnf,kissat_sat,unsat,196.18
sat2018/gto_p60c241.cnf,kissat_sat,unsat,120.02
sat2018/gto_p60c243.cnf,kissat_sat,unsat,406.77
sat2018/gto_p60c295.cnf,kissat_sat,unknown,10000
sat2018/gto_p60c343.cnf,kissat_sat,unknown,10000
sat2018/huck.col.11.cnf,kissat_sat,unsat,14.06
sat2018/le450_15a.col.15.cnf,kissat_sat,unknown,10000
sat2018/le450_15b.col.15.cnf,kissat_sat,unknown,10000
sat2018/le450_15c.col.15.cnf,kissat_sat,unknown,10000
sat2018/le450_25a.col.25.cnf,kissat_sat,unknown,10000
sat2018/le450_25b.col.25.cnf,kissat_sat,unknown,10000
sat2018/le450_25c.col.25.cnf,kissat_sat,unknown,10000
sat2018/lei450-05b-05.cnf,kissat_sat,sat,5.2
sat2018/less-cy-caa.rules.4-9.cnf,kissat_sat,sat,250.68
sat2018/less-cy-caa.rules.6-4.cnf,kissat_sat,sat,32.75
sat2018/magicSquare-8_glb.cnf,kissat_sat,sat,19.51
sat2018/magicSquare-9_glb.cnf,kissat_sat,sat,53.26
sat2018/mchess_15.cnf,kissat_sat,unsat,65.24
sat2018/mchess_16.cnf,kissat_sat,unsat,154.15
sat2018/mchess_17.cnf,kissat_sat,unsat,1894.88
sat2018/mchess_18.cnf,kissat_sat,unknown,10000
sat2018/mchess_19.cnf,kissat_sat,unknown,10000
sat2018/mchess_20.cnf,kissat_sat,unknown,10000
sat2018/mod8-abd-yad.rules.7-7.cnf,kissat_sat,sat,35.75
sat2018/mod8-bbd-zbd.rules.7-7.cnf,kissat_sat,unknown,10000
sat2018/newton_3_4_true-unreach-call.i.cnf,kissat_sat,unsat,699.34
sat2018/newton_3_6_false-unreach-call.i.cnf,kissat_sat,sat,241.96
sat2018/ortholatin-7.cnf,kissat_sat,sat,21.8
sat2018/pals_floodmax.5_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf,kissat_sat,unknown,10000
sat2018/pals_lcr-var-start-time.5_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf,kissat_sat,unsat,49.81
sat2018/pals_lcr-var-start-time.6_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf,kissat_sat,unsat,319.36
sat2018/pals_lcr.8_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf,kissat_sat,unsat,562.39
sat2018/patat-08-comp-3.cnf,kissat_sat,sat,9.11
sat2018/prime_119218851371.cnf,kissat_sat,unsat,73.62
sat2018/prime_200560490131.cnf,kissat_sat,unsat,109.27
sat2018/quadratic_loose_error.c.cnf,kissat_sat,unsat,144.21
sat2018/quadratic_tight_error.c.cnf,kissat_sat,unsat,241.18
sat2018/queen12_12.col.12.cnf,kissat_sat,unsat,18.73
sat2018/queen13_13.col.13.cnf,kissat_sat,unknown,10000
sat2018/queen14_14.col.14.cnf,kissat_sat,unknown,10000
sat2018/queen15_15.col.15.cnf,kissat_sat,unknown,10000
sat2018/queen8-8-9.cnf,kissat_sat,sat,0.22
sat2018/queen8_12.col.12.cnf,kissat_sat,unsat,973.66
sat2018/queen8_8.col.9.cnf,kissat_sat,unknown,10000
sat2018/ramsey-30-4.cnf,kissat_sat,sat,4.98
sat2018/ramsey-32-4.cnf,kissat_sat,sat,6.45
sat2018/satcoin-genesis-SAT-10.cnf,kissat_sat,sat,156.05
sat2018/satcoin-genesis-SAT-1024.cnf,kissat_sat,unknown,10000
sat2018/satcoin-genesis-SAT-128.cnf,kissat_sat,unknown,10000
sat2018/satcoin-genesis-SAT-16.cnf,kissat_sat,unknown,10000
sat2018/satcoin-genesis-SAT-2048.cnf,kissat_sat,unknown,10000
sat2018/satcoin-genesis-SAT-256.cnf,kissat_sat,unknown,10000
sat2018/satcoin-genesis-SAT-3.cnf,kissat_sat,sat,5.13
sat2018/satcoin-genesis-SAT-32.cnf,kissat_sat,unknown,10000
sat2018/satcoin-genesis-SAT-4.cnf,kissat_sat,sat,77.44
sat2018/satcoin-genesis-SAT-4096.cnf,kissat_sat,unknown,10000
sat2018/satcoin-genesis-SAT-5.cnf,kissat_sat,sat,110.29
sat2018/satcoin-genesis-SAT-512.cnf,kissat_sat,unknown,10000
sat2018/satcoin-genesis-SAT-64.cnf,kissat_sat,unknown,10000
sat2018/satcoin-genesis-SAT-7.cnf,kissat_sat,sat,102.96
sat2018/satcoin-genesis-SAT-8.cnf,kissat_sat,sat,156.06
sat2018/satcoin-genesis-SAT-8192.cnf,kissat_sat,unknown,10000
sat2018/satcoin-genesis-SAT-9.cnf,kissat_sat,sat,148.83
sat2018/school1.col.14.cnf,kissat_sat,unknown,10000
sat2018/school1_nsh.col.14.cnf,kissat_sat,unknown,10000
sat2018/sdiv15prop.cnf,kissat_sat,unsat,225.41
sat2018/sdiv16prop.cnf,kissat_sat,unsat,571.63
sat2018/sdiv17prop.cnf,kissat_sat,unsat,1584.48
sat2018/sdiv20prop.cnf,kissat_sat,unknown,10000
sat2018/sdiv25prop.cnf,kissat_sat,unknown,10000
sat2018/sdiv30prop.cnf,kissat_sat,unknown,10000
sat2018/sdiv40prop.cnf,kissat_sat,unknown,10000
sat2018/si2-b03m-m400-03.cnf,kissat_sat,sat,10.41
sat2018/si2-b03m-m800-03.cnf,kissat_sat,sat,14.7
sat2018/si2-b06m-m1000-03.cnf,kissat_sat,sat,12.59
sat2018/si2-m4Dr2-m256-08.cnf,kissat_sat,sat,39.36
sat2018/si2-r001-m200-00.cnf,kissat_sat,sat,35.23
sat2018/si2-r001-m200-09.cnf,kissat_sat,sat,39.87
sat2018/sqrt_Householder_pseudoconstant_true-unreach-call.c.cnf,kissat_sat,unknown,10000
sat2018/sqrt_ineq_2.c.cnf,kissat_sat,sat,11.99
sat2018/sqrt_ineq_3.c.cnf,kissat_sat,sat,3.55
sat2018/sted1_0x0-330.cnf,kissat_sat,sat,540.7
sat2018/sted1_0x0-350.cnf,kissat_sat,unknown,10000
sat2018/sted1_0x0-380.cnf,kissat_sat,unknown,10000
sat2018/sted1_0x0-420.cnf,kissat_sat,unknown,10000
sat2018/sted1_0x1e3-100.cnf,kissat_sat,unknown,10000
sat2018/sted1_0x1e3-200.cnf,kissat_sat,unknown,10000
sat2018/sted1_0x1e3-300.cnf,kissat_sat,unknown,10000
sat2018/sted1_0x24204-330.cnf,kissat_sat,sat,445.98
sat2018/sted1_0x24204-350.cnf,kissat_sat,unknown,10000
sat2018/sted1_0x24204-380.cnf,kissat_sat,unknown,10000
sat2018/sted5_0x0-40.cnf,kissat_sat,sat,4.46
sat2018/sted5_0x0-50.cnf,kissat_sat,sat,13.69
sat2018/sted5_0x0-60.cnf,kissat_sat,unknown,10000
sat2018/sted5_0x0-70.cnf,kissat_sat,unknown,10000
sat2018/sted5_0x1e3-20.cnf,kissat_sat,sat,4473.52
sat2018/sted5_0x1e3-40.cnf,kissat_sat,unknown,10000
sat2018/sted5_0x1e3-60.cnf,kissat_sat,unknown,10000
sat2018/sted5_0x24204-50.cnf,kissat_sat,sat,26.17
sat2018/sted5_0x24204-60.cnf,kissat_sat,unknown,10000
sat2018/sted5_0x24204-70.cnf,kissat_sat,unknown,10000
sat2018/terminator_03_true-unreach-call_true-termination.i.cnf,kissat_sat,unsat,980.39
sat2018/udiv35prop.cnf,kissat_sat,unsat,172.45
sat2018/udiv40prop.cnf,kissat_sat,unsat,721.98
sat2018/udiv45prop.cnf,kissat_sat,unsat,3364.12
sat2018/udiv46prop.cnf,kissat_sat,unsat,4826.07
sat2018/udiv47prop.cnf,kissat_sat,unknown,10000
sat2018/udiv48prop.cnf,kissat_sat,unknown,10000
sat2018/uniqinv20prop.cnf,kissat_sat,unsat,642.3
sat2018/uniqinv25prop.cnf,kissat_sat,unsat,2362.11
sat2018/uniqinv30prop.cnf,kissat_sat,unknown,10000
sat2018/uniqinv40prop.cnf,kissat_sat,unknown,10000
sat2018/uniqinv45prop.cnf,kissat_sat,unknown,10000
sat2018/uniqinv46prop.cnf,kissat_sat,unknown,10000
sat2018/uniqinv47prop.cnf,kissat_sat,unknown,10000
sat2019/001-80-12-sc2014.cnf,kissat_sat,sat,3063.38
sat2019/002-80-8-sc2014.cnf,kissat_sat,sat,3468.8
sat2019/002-sc2013.cnf,kissat_sat,unknown,10000
sat2019/003-sc2013.cnf,kissat_sat,sat,2717.76
sat2019/004-22-160-sc2014.cnf,kissat_sat,sat,974.59
sat2019/004-80-8-sc2014.cnf,kissat_sat,sat,2275.25
sat2019/004-sc2013.cnf,kissat_sat,sat,431.2
sat2019/006-23-96-sc2014.cnf,kissat_sat,unknown,10000
sat2019/007-sc2013.cnf,kissat_sat,unknown,10000
sat2019/008-80-8-sc2014.cnf,kissat_sat,sat,2708.74
sat2019/11pipe_11_ooo-sc2011.cnf,kissat_sat,unknown,10000
sat2019/20180322_164224543_p_cnf_320_1120-sc2018.cnf,kissat_sat,sat,397.17
sat2019/20180326_095804936_p_cnf_320_1120-sc2018.cnf,kissat_sat,sat,0.78
sat2019/24.4-sc2017.cnf,kissat_sat,unknown,10000
sat2019/26_stack_cas_longest_true-unreach-call.i-cbmc-u2-sc2016.cnf,kissat_sat,sat,237.5
sat2019/289-unsat-21x14-sc2011.cnf,kissat_sat,unknown,10000
sat2019/58bits_13.dimacs-sr2015.cnf,kissat_sat,unknown,10000
sat2019/6-4-6-sc2018.cnf,kissat_sat,unknown,10000
sat2019/62bits_14.dimacs-sr2015.cnf,kissat_sat,unknown,10000
sat2019/6s126-opt-sc2014.cnf,kissat_sat,unsat,668.9
sat2019/6s133-sc2014.cnf,kissat_sat,unsat,776.91
sat2019/6s139-sc2013.cnf,kissat_sat,unsat,2563.98
sat2019/6s166-sc2013.cnf,kissat_sat,unsat,395.88
sat2019/6s169-opt-sc2014.cnf,kissat_sat,unsat,93.03
sat2019/6s20-sc2013.cnf,kissat_sat,unsat,1602.93
sat2019/9_50-sc2017.cnf,kissat_sat,sat,2253.18
sat2019/9dlx_vliw_at_b_iq8-sc2007.cnf,kissat_sat,unknown,10000
sat2019/9pipe_k-sc2012.cnf,kissat_sat,unsat,115.8
sat2019/ACG-20-10p1-sc2009.cnf,kissat_sat,sat,663.16
sat2019/AProVE07-26-sc2007.cnf,kissat_sat,unknown,10000
sat2019/ASG_72_keystream76_1.cnf,kissat_sat,sat,845.81
sat2019/ASG_72_keystream76_2.cnf,kissat_sat,sat,14.71
sat2019/ASG_96_len112_known_last12_2.cnf,kissat_sat,sat,1070.79
sat2019/ASG_96_len112_known_last12_2_u.cnf,kissat_sat,sat,1070.44
sat2019/ASG_96_len112_known_last13_2.cnf,kissat_sat,sat,380.97
sat2019/ASG_96_len112_known_last13_2_u.cnf,kissat_sat,unsat,585.74
sat2019/Bibd-sc-10-03-08_c18.cnf,kissat_sat,sat,6.85
sat2019/CarSequencing-90-01_c18.cnf,kissat_sat,sat,51.55
sat2019/CarSequencing-90-02_c18.cnf,kissat_sat,sat,15.65
sat2019/EDP3-70000-sc2014.cnf,kissat_sat,unknown,10000
sat2019/Eternity-10-05_c18.cnf,kissat_sat,sat,20.28
sat2019/Eternity-10-06_c18.cnf,kissat_sat,sat,175.59
sat2019/GracefulGraph-K04-P04_c18.cnf,kissat_sat,sat,61.17
sat2019/GracefulGraph-K05-P02_c18.cnf,kissat_sat,sat,15.86
sat2019/Grain_no_init_ver1_out200_known_last104_0.cnf,kissat_sat,sat,1189.26
sat2019/Grain_no_init_ver1_out200_known_last104_0_u.cnf,kissat_sat,unsat,1505.59
sat2019/Grain_no_init_ver1_out200_known_last105_0.cnf,kissat_sat,sat,548.36
sat2019/Grain_no_init_ver1_out200_known_last105_0_u.cnf,kissat_sat,unsat,312.86
sat2019/Haystacks-ext-12_c18.cnf,kissat_sat,unsat,3045.23
sat2019/Haystacks-ext-13_c18.cnf,kissat_sat,unknown,10000
sat2019/IBM_FV_20002_31_1_rule_1_SAT_dat.k95-sc2007.cnf,kissat_sat,unknown,10000
sat2019/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k45.debugged-sc2012.cnf,kissat_sat,unknown,10000
sat2019/LABS_n066_goal005-sc2013.cnf,kissat_sat,unknown,10000
sat2019/LABS_n071_goal001-sc2013.cnf,kissat_sat,unsat,2839.89
sat2019/LABS_n087_goal008-sc2013.cnf,kissat_sat,sat,478.54
sat2019/LABS_n089_goal008-sc2013.cnf,kissat_sat,sat,145.42
sat2019/MASG0_72_keystream76_0.cnf,kissat_sat,sat,620.07
sat2019/MASG_72_keystream76_0.cnf,kissat_sat,sat,2966.62
sat2019/MD5-29-4-sc2014.cnf,kissat_sat,unknown,10000
sat2019/MD5-29-5-sc2014.cnf,kissat_sat,unknown,10000
sat2019/MM-22.cnf,kissat_sat,unknown,10000
sat2019/MM-23-2-2-2-2-3.cnf,kissat_sat,unknown,10000
sat2019/MM-23-2-2-2-2-A.cnf,kissat_sat,unknown,10000
sat2019/MM-23-2-2-2-2-B.cnf,kissat_sat,unknown,10000
sat2019/MM-23-2-2-2-2-C.cnf,kissat_sat,unknown,10000
sat2019/MM-23-2-2-2-2-D.cnf,kissat_sat,unknown,10000
sat2019/MM-23-2-2-2-2-M.cnf,kissat_sat,unknown,10000
sat2019/MM-23-2-2-2-3-4.cnf,kissat_sat,unknown,10000
sat2019/MM-23-2-2-2-4-A.cnf,kissat_sat,unknown,10000
sat2019/MM-23-2-2-2-4-B.cnf,kissat_sat,unknown,10000
sat2019/MM-23-2-2-3-A.cnf,kissat_sat,unknown,10000
sat2019/MM-23-2-2-3-B.cnf,kissat_sat,unknown,10000
sat2019/MM-23-2-4-A.cnf,kissat_sat,unknown,10000
sat2019/MM-23-2-4-B.cnf,kissat_sat,unknown,10000
sat2019/MM-23-3-3-A.cnf,kissat_sat,unknown,10000
sat2019/MM-23-3-3-B.cnf,kissat_sat,unknown,10000
sat2019/MM-23-3-3-M.cnf,kissat_sat,unknown,10000
sat2019/MM-23-3-3-N.cnf,kissat_sat,unknown,10000
sat2019/MM-23-4-4-4-4-1.cnf,kissat_sat,unknown,10000
sat2019/MM-23-5-A.cnf,kissat_sat,unknown,10000
sat2019/MM-23-5-B.cnf,kissat_sat,unknown,10000
sat2019/MM-23-no-type3.cnf,kissat_sat,unknown,10000
sat2019/MUS-v310-4-sc2013.cnf,kissat_sat,unsat,2196.65
sat2019/Mario-t-hard-2_c18.cnf,kissat_sat,sat,10.0
sat2019/Mario-t-hard-5_c18.cnf,kissat_sat,sat,8.9
sat2019/Mickey_out250_known_last146_0.cnf,kissat_sat,sat,570.65
sat2019/Mickey_out250_known_last146_0_u.cnf,kissat_sat,unsat,561.74
sat2019/Mickey_out250_known_last147_0.cnf,kissat_sat,sat,265.7
sat2019/Mickey_out250_known_last147_0_u.cnf,kissat_sat,unsat,401.1
sat2019/Nb51T6-sc2018.cnf,kissat_sat,unknown,10000
sat2019/Nb7T44-sc2017.cnf,kissat_sat,sat,1.76
sat2019/Pb-chnl15-16_c18.cnf,kissat_sat,unknown,10000
sat2019/Pb-chnl20-21_c18.cnf,kissat_sat,unknown,10000
sat2019/QG7a-gensys-icl001.sat05-3822.reshuffled-07-sc2007.cnf,kissat_sat,unsat,109.39
sat2019/QG7a-gensys-ukn002.sat05-3842.reshuffled-07-sc2007.cnf,kissat_sat,unsat,1060.33
sat2019/QuasiGroup-4-10_c18.cnf,kissat_sat,unknown,10000
sat2019/QuasiGroup-4-12_c18.cnf,kissat_sat,sat,560.36
sat2019/SAT_dat.k100-sc2012.cnf,kissat_sat,unsat,773.7
sat2019/SAT_dat.k85-sc2013.cnf,kissat_sat,unknown,10000
sat2019/SGI_30_60_24_40_2-dir.shuffled-as.sat03-118-sc2002.cnf,kissat_sat,unsat,1574.45
sat2019/SGI_30_60_28_40_2-dir.shuffled-as.sat03-124-sc2002.cnf,kissat_sat,unknown,10000
sat2019/Schur_160_5_d38-sc2016.cnf,kissat_sat,sat,95.97
sat2019/Schur_161_5_d22-sc2016.cnf,kissat_sat,unknown,10000
sat2019/SocialGolfers-6-6-6-cp_c18.cnf,kissat_sat,unknown,10000
sat2019/SocialGolfers-6-6-7-cp_c18.cnf,kissat_sat,unknown,10000
sat2019/Subisomorphism-g10-g23_c18.cnf,kissat_sat,unknown,10000
